id,title,genres,keywords
10530.0,Pocahontas,"['Adventure', 'Animation', 'Drama', 'Family']","['culture', 'clash', 'settler', 'forbidden', 'love', 'colony', 'musical', 'gold', 'rush', 'princess', 'romance', 'native', 'american', 'animation', 'virginia', 'star', 'crossed', 'lovers', 'reference', 'pizarro', 'jamestown', 'virginia', 'pug', 'dog', 'cross', 'cultural', 'relationship', 'musket', 'animate', 'tree', 'indian', 'chief', 'based', 'myths', 'folklore', '17th', 'century', 'shamanism', 'songs', 'indians', 'settlers', 'animal', 'sidekick', 'powhatan', 'land', 'claim']"
629.0,The Usual Suspects,"['Drama', 'Crime', 'Thriller']","['law', 'relatives', 'theft', 'criminal', 'criminal', 'mastermind', 'hungarian', 'sibling']"
10634.0,Friday,['Comedy'],"['rap', 'music', 'parent', 'child', 'relationship', 'rapper', 'job']"
755.0,From Dusk Till Dawn,"['Horror', 'Action', 'Thriller', 'Crime']","['dancing', 'brother', 'brother', 'relationship', 'sexual', 'obsession', 'showdown', 'sheriff', 'eroticism', 'nudity', 'bank', 'robber', 'vampire', 'holy', 'water', 'siege', 'stripper', 'priest', 'explosion', 'extreme', 'violence', 'bank', 'robbery', 'preacher', 'hostage', 'situation', 'crucifix', 'recreational', 'vehicle', 'blood', 'spurting', 'convenience', 'store', 'female', 'vampire', 'mexican', 'american', 'border', 'nightclub', 'entertainer', 'boa', 'constrictor']"
9208.0,Broken Arrow,"['Action', 'Adventure', 'Drama', 'Thriller']","['helicopter', 'river', 'captain', 'underground', 'mexican', 'standoff', 'countdown', 'pilot', 'fistfight', 'canyon', 'major', 'betrayal', 'gunfight', 'train', 'explosion', 'park', 'ranger', 'desert', 'military', 'nuclear', 'device', 'boxing', 'stealth', 'aircraft', 'abandoned', 'mine', 'humvee']"
9614.0,Happy Gilmore,['Comedy'],"['loss', 'mother', 'loss', 'father', 'golf', 'sport', 'taxes']"
688.0,The Bridges of Madison County,"['Drama', 'Romance']","['farewell', 'adultery', 'love', 'first', 'sight', 'photographer', 'wife', 'husband', 'relationship', 'iowa', 'love', 'ones', 'life', 'mother', 'role', 'bridge', 'housewife', 'love', 'letter', 'peasant', 'marriage', 'crisis', 'photography', 'unsociability', 'secret', 'love', 'nature', 'documentary']"
197.0,Braveheart,"['Action', 'Drama', 'History', 'War']","['individual', 'scotland', 'love', 'enemy', 'legend', 'independence', 'idealism', 'revolt', 'tyranny']"
103.0,Taxi Driver,"['Crime', 'Drama']","['vietnam', 'veteran', 'taxi', 'obsession', 'drug', 'dealer', 'night', 'shift', 'vigilante', 'alienation', 'misanthrope', 'shot', 'death', 'illegal', 'prostitution', 'loner']"
11000.0,The Birdcage,['Comedy'],"['gay', 'drag', 'queen', 'homophobia', 'florida', 'coming', 'senator', 'politician', 'cross', 'dressing', '1990s']"
9737.0,Bad Boys,"['Action', 'Comedy', 'Crime', 'Thriller']","['miami', 'detective', 'handcuffs', 'airport', 'mexican', 'standoff', 'strip', 'club', 'witness', 'protection', 'car', 'crash', 'internal', 'affairs', 'gunfight', 'explosion', 'brutality', 'foot', 'chase', 'car', 'chase', 'drug', 'lord', 'hangar', 'loose', 'cannon', 'bust', 'reference', 'skittles', 'black', 'cop', 'badge', 'action', 'hero', 'corrupt', 'cop']"
10474.0,The Basketball Diaries,"['Drama', 'Crime']","['sport', 'basketball', 'addiction', 'friends', 'drug']"
568.0,Apollo 13,['Drama'],"['moon', 'florida', 'nasa', 'spaceman', 'race', 'aga', 'inst', 'time', 'houston', 'based', 'true', 'story', 'space', 'rescue', 'survival', 'disaster', 'explosion', 'astronaut', 'saturn', 'rocket', 'courage', 'hypothermia', 'apollo', 'program', 'cape', 'kennedy', 'lunar', 'mission', 'spacecraft', 'accident']"
414.0,Batman Forever,"['Action', 'Crime', 'Fantasy']","['riddle', 'comics', 'rose', 'got', 'ham', 'city', 'partner', 'super', 'hero', 'robin', 'broken', 'neck', 'psychologist', 'violence', 'criminal', 'district', 'attorney', 'millionaire', 'falling', 'stairs', 'tied', 'gun', 'knocked', 'super', 'powers', 'disfigurement', 'father', 'figure']"
8839.0,Casper,"['Fantasy', 'Comedy', 'Family']","['halloween', 'friendship', 'supernatural', 'afterlife', 'friends', 'danger', 'ghost', 'disorder', 'young', 'heroes', 'imaginary', 'supernatural', 'ability', 'mischievous', 'children']"
8963.0,Crimson Tide,"['Action', 'Thriller', 'Drama']","['submarine', 'mutiny', 'russia', 'missile', 'nuclear', 'missile', 'embassy', 'u.s.', 'navy', 'battle', 'power', 'torpedo', 'military', 'moral', 'dilemma', 'post', 'cold', 'war', 'aircraft', 'carrier', 'chain', 'command', 'launch', 'code', 'sonar']"
8068.0,Desperado,"['Thriller', 'Action', 'Crime']","['gunslinger', 'anti', 'terror', 'ambush', 'mexico', 'showdown', 'guitar', 'nudity', 'hitman', 'bartender', 'revenge', 'tragic', 'hero', 'shootout', 'mariachi', 'explosion', 'extreme', 'violence', 'brutality', 'drug', 'lord', 'leg', 'brace', 'concealed', 'weapon', 'flashback', 'bookstore']"
1572.0,Die Hard: With a Vengeance,"['Action', 'Thriller']","['bomb', 'taxi', 'riddle', 'robbery', 'detective', 'helicopter', 'gold', 'subway', 'ship', 'fistfight', 'police', 'sequel', 'deception', 'shootout', 'new', 'york', 'city', 'explosion', 'violence', 'car', 'chase', 'fbi', 'agent', 'simon', 'says', 'flashback', 'dump', 'truck', 'aqueduct', 'action', 'hero', 'federal', 'reserve', 'bank']"
6520.0,First Knight,"['Action', 'Adventure', 'Drama', 'Romance']","['camelot', 'knight', 'king', 'arthur', 'excalibur', 'knights', 'round', 'table']"
10428.0,Hackers,"['Action', 'Crime', 'Thriller', 'Drama']","['female', 'nudity', 'hacker', 'nudity', 'computer', 'virus', 'virtual', 'reality', 'computer', 'sexual', 'fantasy', 'prank', 'internet', 'cyberpunk', 'teenager', 'new', 'york', 'city', 'secret', 'service', 'computer', 'hacker', 'dream', 'sequence']"
9886.0,Johnny Mnemonic,"['Adventure', 'Action', 'Drama', 'Science', 'Fiction', 'Thriller']","['brain', 'childhood', 'memory', 'dystopia', 'pharmaceutical', 'industry', 'computer', 'chip', 'courier', 'cyberpunk']"
9482.0,Judge Dredd,"['Science', 'Fiction']","['judge', 'dystopia', 'based', 'comic', 'police', 'officer', 'based', 'graphic', 'novel', 'frame', 'dys', 'topic', 'future', 'framed', 'murder', 'gene', 'prosthetic', 'limb', 'post', 'holocaust', 'dna', 'testing']"
2293.0,Mallrats,"['Romance', 'Comedy']","['sex', 'game', 'show', 'slacker', 'shopping', 'mall', 'ex-boyfriend', 'relationship', 'jay', 'silent', 'bob', 'silent', 'man', 'coke', 'bandleader']"
1642.0,The Net,"['Crime', 'Drama', 'Mystery', 'Thriller', 'Action']","['cheating', 'new', 'identity', 'computer', 'virus', 'chase', 'computer', 'stalking']"
9348.0,Species,"['Science', 'Fiction', 'Horror', 'Action']","['telepathy', 'dna', 'paranoia', 'genetics', 'instinct', 'fat', 'ale', 'alien', 'run', 'decapitation', 'sexual', 'attraction', 'cocoon', 'genetic', 'engineering', 'scientists', 'alien', 'dna']"
281.0,Strange Days,"['Crime', 'Drama', 'Science', 'Fiction', 'Thriller']","['pornography', 'prostitute', 'rape', 'police', 'brutality', 'dream', 'future', 'bodyguard', 'rapper', 'virtual', 'reality', 'dystopia', 'mini', 'disc', 'police', 'murder', 'cyberpunk', 'violence', 'criminal', 'private', 'detective', 'revolt', 'woman', 'director']"
9804.0,Waterworld,"['Adventure', 'Action']","['ocean', 'tattoo', 'mutant', 'water', 'dystopia', 'doomsday']"
76.0,Before Sunrise,"['Drama', 'Romance']","['dialogue', 'sunrise', 'talking', 'soul', 'mates', 'walking', 'austria', 'traveller', 'danube', 'bittersweet', 'romantic', 'vienna']"
11017.0,Billy Madison,['Comedy'],"['woman', 'director']"
2292.0,Clerks,['Comedy'],"['salesclerk', 'loser']"
8467.0,Dumb and Dumber,['Comedy'],"['gas', 'station', 'motel', 'utah', 'stupidity', 'pill', 'prank', 'cigar', 'smoking', 'violence', 'criminal', 'fired', 'job', 'clumsiness', 'stepmother', 'stepdaughter', 'relationship', 'sitting', 'toilet', 'aspen', 'colorado', 'parakeet', 'defecation', 'scooter', 'hotel', 'suite', 'endangered', 'species', 'foolish', 'laxative']"
522.0,Ed Wood,"['Comedy', 'Drama', 'History']","['individual', 'taxi', 'fortune', 'teller', 'film', 'business', 'film', 'making', 'film', 'producer', 'film', 'maker', 'boxer', 'film', 'director', 'oddball', 'celebrity', 'morphine', 'movie', 'studio', 'drug', 'addict', 'cult', 'director', 'theremin', 'handgun', 'trick', 'treating', 'actor', 'transvestite']"
15789.0,A Goofy Movie,"['Romance', 'Animation', 'Family', 'Comedy', 'Adventure']","['father', 'son', 'relationship', 'pop', 'singer', 'musical', 'celebrity', 'road', 'trip', 'dead', 'mother', 'first', 'love', 'goofy']"
628.0,Interview with the Vampire,"['Horror', 'Romance']","['paris', 'vampire', 'plantation', 'pity', 'bite', 'fang', 'vamp']"
6280.0,Junior,"['Comedy', 'Family', 'Romance']","['baby', 'medicine', 'media', 'pregnancy', 'scientist', 'science', 'male', 'pregnancy', 'fertility', 'gynaecology', 'birth']"
11.0,Star Wars,"['Adventure', 'Action', 'Science', 'Fiction']","['android', 'galaxy', 'hermit', 'death', 'star', 'light', 'saber', 'rescue', 'mission', 'empire', 'rebellion', 'planet', 'smuggler', 'force', 'space', 'opera', 'galactic', 'war', 'storm', 'trooper', 'totalitarianism']"
4476.0,Legends of the Fall,"['Adventure', 'Drama', 'Romance', 'War']","['brother', 'brother', 'relationship', 'montana', 'based', 'novel', 'world', 'war', 'journey', 'round', 'world']"
241.0,Natural Born Killers,"['Crime', 'Thriller', 'Drama']","['sadistic', 'journalist', 'mass', 'murder', 'yellow', 'press', 'trauma', 'daughter', 'satire', 'controversy', 'controversial', 'violence', 'young', 'couple', 'abuse']"
6950.0,Outbreak,"['Action', 'Drama', 'Science', 'Fiction', 'Thriller']","['river', 'general', 'research', 'army', 'serum', 'monkey', 'epidemic', 'medical', 'research']"
680.0,Pulp Fiction,"['Thriller', 'Crime']","['transporter', 'brothel', 'drug', 'dealer', 'boxer', 'massage', 'stolen', 'money', 'crime', 'boss', 'dance', 'contest', 'junkyard', 'kamikaze', 'ambiguous', 'ending', 'briefcase', 'redemption', 'heirloom', 'pulp', 'fiction', 'reference', 'green', 'theft', 'brutality']"
12106.0,The Quick and the Dead,"['Action', 'Western']","['gunslinger', 'revenge', 'prairie', 'shootout', 'pistol']"
2636.0,The Specialist,"['Action', 'Thriller']","['explosive', 'revenge', 'explosives', 'expert']"
2164.0,Stargate,"['Action', 'Adventure', 'Science', 'Fiction']","['space', 'travel', 'teleportation', 'uprising', 'shot', 'death', 'androgyny', 'space', 'western', 'outer', 'space', 'time', 'bomb', 'death', 'son', 'nuclear', 'weapons', 'invented', 'language', 'hieroglyph', 'egyptian', 'mythology', 'egyptology']"
11395.0,The Santa Clause,"['Fantasy', 'Drama', 'Comedy', 'Family']","['holiday', 'christmas', 'party', 'santa', 'deal', 'christmas', 'tree', 'christmas']"
278.0,The Shawshank Redemption,"['Drama', 'Crime']","['prison', 'corruption', 'police', 'brutality', 'prison', 'cell', 'delinquent', 'parole', 'board', 'escape', 'prison', 'wrongful', 'imprisonment', 'framed', 'murder', '1940s']"
193.0,Star Trek: Generations,"['Science', 'Fiction', 'Action', 'Adventure', 'Thriller']","['based', 'series', 'death', 'exploding', 'planet', 'mountain', 'cabin', 'solar', 'system']"
11381.0,Tommy Boy,['Comedy'],[]
1587.0,What's Eating Gilbert Grape,"['Romance', 'Drama']","['brother', 'brother', 'relationship', 'mentally', 'disabled', 'iowa', 'widow', 'dysfunctional', 'family', 'independent', 'film']"
2064.0,While You Were Sleeping,"['Comedy', 'Drama', 'Romance']","['brother', 'brother', 'relationship', 'chicago', 'coma', 'subway', 'love', 'ones', 'life', 'brother', 'man', 'ones', 'dreams', 'hospital']"
3049.0,Ace Ventura: Pet Detective,"['Comedy', 'Mystery']","['dolphin', 'mascot', 'private', 'detective', 'pets']"
9331.0,Clear and Present Danger,"['Action', 'Drama', 'Thriller']","['assassination', 'spy', 'ambush', 'cia', 'helicopter', 'based', 'novel', 'usa', 'president', 'sniper', 'fbi', 'colombia', 'drug', 'traffic', 'bomber', 'mission', 'murder', 'mercenary', 'insurgence', 'coast', 'guard', 'spying', 'war', 'car', 'bomb', 'drug', 'cartel', 'conspiracy', 'shootout', 'infantry', 'violence', 'jack', 'political', 'cover-up']"
9495.0,The Crow,"['Fantasy', 'Action', 'Thriller']","['halloween', 'arson', 'detroit']"
888.0,The Flintstones,"['Fantasy', 'Comedy', 'Family']","['manager', 'jealousy', 'bad', 'mother-in-law', 'adoption', 'familys', 'daily', 'life', 'stone', 'age', 'plan', 'friendship', 'best', 'friend', 'dinosaur']"
13.0,Forrest Gump,"['Comedy', 'Drama', 'Romance']","['vietnam', 'veteran', 'hippie', 'mentally', 'disabled', 'running', 'based', 'novel', 'vietnam', 'vietnam', 'war', 'friendship', 'love', 'family', 'relationships', 'bully', 'mother', 'son', 'relationship', 'military', 'hugging', 'shrimping', 'wounded', 'soldier', 'flashback', 'park', 'bench', 'amputee']"
712.0,Four Weddings and a Funeral,"['Comedy', 'Drama', 'Romance']","['upper', 'class', 'love', 'first', 'sight', 'wedding', 'vows', 'marriage', 'proposal', 'yuppie', 'love', 'ones', 'life', 'lone', 'wolf', 'snob', 'witness', 'bride', 'bridegroom', 'bridesmaid', 'funeral', 'clumsy', 'fellow', 'friendship', 'wedding', 'gay', 'couple']"
8587.0,The Lion King,"['Family', 'Animation', 'Drama']","['loss', 'parents', 'wild', 'boar', 'uncle', 'shaman', 'redemption', 'king', 'scar', 'hyena', 'meerkat']"
854.0,The Mask,"['Romance', 'Comedy', 'Crime', 'Fantasy']","['dual', 'identity', 'bank', 'mockery', 'green', 'balloon', 'jail', 'cell', 'norse', 'mythology']"
9359.0,Maverick,"['Action', 'Adventure', 'Comedy', 'Drama', 'Western']","['poker', 'mississippi', 'saloon', 'ship', 'native', 'american', 'run', 'based', 'series', 'steamboat', 'attempted', 'robbery', 'cowboy', 'outlaw']"
36593.0,The Naked Gun 33⅓: The Final Insult,"['Comedy', 'Crime']","['undercover', 'spoof', 'state', 'prison']"
11011.0,Ri¢hie Ri¢h,"['Comedy', 'Family']","['family', 'life', 'raft', 'private', 'airplane', 'toothbrush', 'gluttony', 'magnifying', 'glass', 'rubber', 'boat']"
1637.0,Speed,"['Action', 'Adventure', 'Crime']","['bomb', 'airport', 'bus', 'bus', 'ride', 'highway', 'bomb', 'planting']"
36955.0,True Lies,"['Action', 'Thriller']","['spy', 'terrorist', 'florida', 'gun', 'kidnapping', 'horseback', 'riding', 'florida', 'keys', 'secret', 'agent', 'terrorist', 'plot', 'top', 'secret', 'woman', 'glasses', 'truth', 'serum', 'mushroom', 'cloud', 'jackhammer', 'special', 'agent', 'key', 'west']"
11667.0,Street Fighter,"['Action', 'Adventure', 'Thriller']","['dictator', 'martial', 'arts', 'hostage', 'liberation', 'hostage', 'street', 'fighter', 'united', 'nations', 'based', 'video', 'game']"
2654.0,In the Mouth of Madness,"['Horror', 'Mystery', 'Thriller']","['small', 'town', 'paranoia', 'new', 'hampshire', 'insanity', 'suspense', 'h.p.', 'love', 'craft', 'diner', 'author', 'disappearance', 'church', 'violence', 'gothic', 'crucifix', 'new', 'england', 'insurance', 'investigator', 'ghost', 'town', 'publisher', 'horror', 'novel']"
2758.0,Addams Family Values,"['Comedy', 'Family', 'Fantasy']","['jealousy', 'baby', 'brother', 'sister', 'relationship', 'butler', 'yuppie', 'nanny', 'summer', 'camp', 'guillotine', 'uncle']"
306.0,Beverly Hills Cop III,"['Action', 'Comedy', 'Crime']","['detective', 'undercover', 'security', 'camera', 'carousel', 'investigation', 'weapon', 'sequel', 'rescue', 'counterfeit', 'shootout', 'dirty', 'cop', 'gunfight', 'explosion', 'violence', 'foot', 'chase', 'framed', 'car', 'chase', 'secret', 'service', 'amusement', 'park', 'roller', 'coaster', 'hills', 'buddy', 'comedy']"
1607.0,A Bronx Tale,"['Drama', 'Crime']","['gambling', 'father', 'son', 'relationship', 'black', 'people', 'italian', 'loyalty', 'gangster', 'boss', 'funeral', 'cocktail', 'gang', 'leader', 'nostalgia', 'game', 'dice', 'bus', 'driver', 'best', 'friend', 'extreme', 'violence', 'witness', 'murder', 'hoodlum', 'xenophobia', 'father', 'figure']"
6075.0,Carlito's Way,"['Action', 'Crime', 'Drama', 'Thriller']","['prison', '1970s', 'release', 'prison', 'criminal', 'past', 'love', 'night', 'club', 'violence', 'drug', 'disco']"
9350.0,Cliffhanger,"['Action', 'Adventure', 'Thriller']","['mountain', 'rocky', 'mountains', 'airplane', 'hijacking', 'suitcase', 'climbing', 'heist', 'money', 'snow', 'mountain', 'climbing']"
9571.0,Dazed and Confused,"['Comedy', 'Drama']","['1970s', 'texas', 'high', 'school', 'comedy', 'coming', 'age', 'summer', 'teenager', 'period', 'drama', 'great', 'soundtrack']"
9739.0,Demolition Man,"['Crime', 'Action', 'Science', 'Fiction']","['helicopter', 'martial', 'arts', 'crime', 'fighter', 'social', 'control', 'museum', 'future', 'cryogenics', 'utopia', 'dystopia', 'fistfight', 'police', 'psychopath', 'betrayal', 'shootout', 'cyberpunk', 'explosion', 'violence', 'foot', 'chase', 'car', 'chase', 'warden', 'prison', 'escape', 'subterranean', 'censorship', 'culture', 'shock', 'knitting']"
37233.0,The Firm,"['Drama', 'Mystery', 'Thriller']","['fbi', 'law', 'tennessee', 'lawyer', 'law', 'firm', 'bar', 'exam']"
1634.0,Free Willy,"['Family', 'Adventure']","['social', 'work', 'social', 'worker', 'human', 'animal', 'relationship', 'whale', 'freedom', 'best', 'friend', 'amusement', 'park']"
5503.0,The Fugitive,"['Adventure', 'Action', 'Thriller', 'Crime', 'Mystery']","['chicago', 'showdown', 'undercover', 'surgeon', 'death', 'sentence', 'doomed', 'man', 'lethal', 'injection', 'chase', 'remake', 'betrayal', 'run', 'train', 'crash', 'escape', 'fugitive', 'based', 'series', 'u.s.', 'marshal', 'doctor', 'explosion', 'home', 'invasion', 'disguise', 'one', 'armed', 'man', 'framed', 'murder', 'flashback', 'corrupt', 'cop', 'manhunt', 'bus', 'accident', 'storm', 'drain']"
9255.0,Hot Shots! Part Deux,"['Action', 'Comedy', 'War']","['swordplay', 'secret', 'agent', 'liberation', 'hostage', 'saddam', 'hussein', 'parody', 'iraq', 'war']"
9386.0,In the Line of Fire,"['Action', 'Drama', 'Thriller', 'Crime', 'Mystery']","['cia', 'assassin', 'running', 'white', 'house', 'usa', 'president', 'bodyguard', 'stalking', 'election', 'apartment', 'secret', 'service', 'secret', 'service', 'agent']"
7984.0,In the Name of the Father,['Drama'],"['bomb', 'prison', 'father', 'son', 'relationship', 'based', 'novel', '1970s', 'biography', 'faith', 'irish', 'trial', 'rebellion', 'torture', 'terrorism', 'courtroom']"
329.0,Jurassic Park,"['Adventure', 'Science', 'Fiction']","['exotic', 'island', 'dna', 'paleontology', 'tyrannosaurus', 'rex', 'triceratops', 'brontosaurus', 'electric', 'fence', 'island', 'dinosaur', 'amusement', 'park', 'theme', 'park', 'jurassic', 'park']"
9593.0,Last Action Hero,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']","['magic', 'movie', 'movie', 'spoof', 'magical', 'object', 'cartoon', 'cat', 'ticket', 'projectionist', 'childs', 'point', 'view']"
788.0,Mrs. Doubtfire,"['Comedy', 'Drama', 'Family']","['parent', 'child', 'relationship', 'restaurant', 'nanny', 'mask', 'custody', 'battle', 'fake', 'identity']"
9559.0,A Perfect World,"['Crime', 'Drama', 'Thriller']","['hostage', 'escape', 'prison', 'escaped', 'convict', 'child', 'kidnapping', 'criminologist', '1960s']"
9800.0,Philadelphia,['Drama'],"['gay', 'aids', 'homophobia', 'jurors', 'court', 'partner', 'hiv', 'lawyer', 'dying', 'discrimination', 'judiciary']"
5550.0,RoboCop 3,"['Action', 'Adventure', 'Crime', 'Science', 'Fiction', 'Thriller']","['cyborg', 'dystopia', 'police', 'sequel', 'cyberpunk', 'policeman']"
8005.0,Robin Hood: Men in Tights,['Comedy'],"['witch', 'tree', 'house', 'robin', 'hood', 'forest', 'taxes', 'thief', 'parody', 'arrow', 'spoof', 'tournament']"
424.0,Schindler's List,"['Drama', 'History', 'War']","['factory', 'concentration', 'camp', 'hero', 'holocaust', 'world', 'war', 'nazis', 'defense', 'industry', 'biography', 'holocaust']"
858.0,Sleepless in Seattle,"['Comedy', 'Drama', 'Romance']","['father', 'son', 'relationship', 'lovesickness', 'journalist', 'loss', 'mother', 'loss', 'lover', 'radio', 'station', 'christmas', 'party', 'love', 'ones', 'life', 'radio', 'seattle', 'baltimore', 'radio', 'presenter', 'airplane', 'radio', 'transmission', 'observation', 'deck', 'friendship', 'unsociability', 'woman', 'director']"
78.0,Blade Runner,"['Science', 'Fiction', 'Drama', 'Thriller']","['artificial', 'intelligence', 'bounty', 'hunter', 'dystopia', 'genetics', 'fugitive', 'cyberpunk', 'tech']"
9479.0,The Nightmare Before Christmas,"['Fantasy', 'Animation', 'Family']","['holiday', 'fire', 'santa', 'magic', 'halloween', 'skeleton', 'musical', 'christmas', 'tree', 'fall', 'height', 'woods', 'animation', 'pumpkin', 'jack', 'lantern', 'saving', 'christmas', 'christmas']"
11969.0,Tombstone,"['Action', 'Adventure', 'Drama', 'History', 'Western']","['retirement', 'wyatt', 'right', 'justice', 'historical', 'figure']"
319.0,True Romance,"['Action', 'Thriller', 'Crime', 'Romance']","['father', 'son', 'relationship', 'film', 'producer', 'mexican', 'standoff', 'loss', 'father', 'cocaine', 'love', 'mafia', 'drug', 'illegal', 'prostitution', 'gun', 'violence']"
771.0,Home Alone,"['Comedy', 'Family']","['holiday', 'burglar', 'home', 'invasion', 'mischief', 'booby', 'trap', 'home', 'alone', 'suburban', 'chicago', 'mischievous', 'child', 'christmas', 'child']"
251.0,Ghost,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']","['corruption', 'fortune', 'teller', 'money', 'transfer', 'money', 'laundering', 'pottery', 'afterlife', 'spiritism']"
812.0,Aladdin,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy', 'Romance']","['magic', 'musical', 'cartoon', 'princess', 'love', 'comedy', 'animation', 'monkey', 'arab', 'genie', 'animal', 'sidekick']"
280.0,Terminator 2: Judgment Day,"['Action', 'Thriller', 'Science', 'Fiction']","['cyborg', 'shotgun', 'dystopia', 'moral', 'ambiguity', 'mental', 'institution', 'violence', 'fictional', 'war', 'morphing', 'nuclear', 'weapons', 'shape', 'shifter', 'savior', 'catch', 'phrase']"
581.0,Dances with Wolves,"['Adventure', 'Drama', 'Western']",[]
268.0,Batman,"['Fantasy', 'Action']","['double', 'life', 'comics', 'dual', 'identity', 'chemical', 'crime', 'fighter', 'fictional', 'place', 'got', 'ham', 'city', 'super', 'hero', 'super', 'powers']"
274.0,The Silence of the Lambs,"['Crime', 'Drama', 'Thriller']","['based', 'novel', 'psychopath', 'horror', 'suspense', 'serial', 'killer', 'psychological', 'thriller', 'cannibal', 'fbi', 'agent', 'animal', 'cast', 'credits', 'cannibalism']"
